OrderLineID,TransactionID,ProductID,Quantity,UnitPrice,Discount,LineTotal
"OL-2952","TRN-10185","","1","65","","58.5"
"OL-2953","TRN-10186","","3","95","0","285"
"OL-2954","TRN-10187","P202","2","65","0.05","123.5"
"OL-2954","TRN-10187","P202","2","65","0.05","123.5"
"OL-2956","TRN-10189","P102","1","80","0.15","68"
" OL-2957 ","#N/A","C304","3","58","0","174"
" OL-2958 ","","C302","1","50","","50"
"OL-2958","TRN-10191","C302","1","50","0","50"
"OL-2960","TRN-10192","P202","1","65","0","65"
"OL-2961","#N/A","P102","1","80","0","80"
"OL-2962","TRN-10192","P203","3","68","0","204"
"OL-2963","TRN-10192","P103","3","95","0","285"
"OL-2964","TRN-10193","","3","50","0.1","135"
"OL-2965","TRN-10194","P202","1","65","0","65"
"OL-2966","TRN-10195","","2","","0","116"
"OL-2967","TRN-10195","P203","3","68","0","204"
"OL-2968","","","2","85","0","170"
"","TRN-10196","P101","2","85","0","170"
"#N/A","TRN-10196","P103","1","95","0","95"
"","TRN-10196","P203","3","68","0",""
"#N/A","TRN-10196","C304","2","58","0",""
"OL-2973","TRN-10197","P103","2","95","0.15","161.5"
"","TRN-10197","","3","95","0.15","242.25"
" OL-2975 ","TRN-10197","C304","2","","0.15","98.6"
"OL-2976","","C302","","50","0.15","42.5"
" OL-2977 ","TRN-10198","P201","3","70","","210"
"","TRN-10198"," P101 ","3","","0","255"
"OL-2979","TRN-10198","P101","1","85","0","85"
" OL-2980 ","TRN-10199","","3","58","0","174"
"OL-2981","TRN-10199","C302","","50","0","50"
"OL-2982","TRN-10199","P203","2","68","0","136"
"OL-2982","TRN-10199","P203","2","68","0","136"
" OL-2984 ","TRN-10200","","1","60","0","60"
"OL-2985","TRN-10200"," C301 ","1","55","0","55"
"OL-2986","TRN-10201"," P102 ","2","80","0","160"
"OL-2987"," TRN-10201 ","P101","2","","0","170"
"OL-2988","TRN-10201","P103","3","","0","285"
"OL-2989","TRN-10201","P201","3","70","0","210"
"OL-2990","TRN-10202","","3","55","0","165"
"OL-2990","TRN-10202","C301","3","55","0","165"
"OL-2992","TRN-10204","C303","1","60","0.15","51"
"OL-2993","TRN-10204","C304","1","58","0.15","49.3"
"OL-2994","TRN-10205"," P202 ","2","65","0.15","110.5"
" OL-2995 ","TRN-10206","P201","3","70","0.05","199.5"
" OL-2996 ","TRN-10206","","1","80","0.05","76"
" OL-2997 "," TRN-10206 "," C304 ","3","58","0.05","165.3"
"OL-2997","TRN-10206","C304","3","58","0.05","165.3"
"OL-2999","TRN-10207","","1","95","0","95"
"#N/A","TRN-10207","P201","2","70","0","140"
"OL-3000","TRN-10207","P201","2","70","0","140"
"OL-3002","TRN-10207","P102","","80","0","240"
"OL-3003","TRN-10208","C304","3","58","0","174"
"OL-3004"," TRN-10208 ","P203","2","68","0","136"
"OL-3005","#N/A","","2","55","0","110"
"OL-3005","TRN-10208","C301","2","55","0","110"
"OL-3007","TRN-10209","","3","50","0","150"
"OL-3007","TRN-10209","C302","3","50","0","150"
"#N/A","TRN-10210","C304","","58","0.15","147.9"
"OL-3010","TRN-10210","C301","2","55","0.15","93.5"
"OL-3010","TRN-10210","C301","2","55","0.15","93.5"
"OL-3012","TRN-10210"," C303 ","","60","0.15","153"
" OL-3013 ","","P201","2","","0","140"
"OL-3014","TRN-10211","P203","3","68","","204"
"OL-3015","TRN-10212","C302","3","50","0","150"
"OL-3016"," TRN-10213 ","P103","2","95","0","190"
"OL-3017","TRN-10214","P201","2","70","0","140"
"OL-3018","TRN-10215","P202","1","65","0","65"
"OL-3019"," TRN-10215 ","P203","3","","0","204"
"OL-3019","TRN-10215","P203","3","68","0","204"
"OL-3021","","","3","85","0","255"
"OL-3022","TRN-10217","P101","1","85","0","85"
" OL-3023 ","TRN-10217","","1","60","0","60"
"OL-3024","TRN-10217","#N/A","1","68","0","68"
"OL-3025","TRN-10218","C301","3","55","0.05","156.75"
"OL-3026","TRN-10218","","1","50","0.05","47.5"
" OL-3027 ","TRN-10218","P103","","95","0.05","90.25"
"OL-3028","TRN-10219","P203","2","68","0","136"
"OL-3029","TRN-10219","P201","1","70","0","70"
"OL-3029","TRN-10219","P201","1","70","0","70"
"OL-3030","TRN-10219","P201","3","70","0","210"
"OL-3031","TRN-10219","C301","2","55","0","110"
"OL-3032","TRN-10220","P103","1","95","0","95"
"OL-3034","#N/A","C301","","55","0","55"
"OL-3035","TRN-10222","P101","1","85","0",""
"OL-3036"," TRN-10222 ","P102","2","80","0","160"
"OL-3037","TRN-10223","C303","3","60","0.1","162"
"OL-3038","TRN-10224","P103","3","95","","270.75"
"OL-3039","TRN-10224","C301","2","55","0.05","104.5"
"OL-3039","TRN-10224","C301","2","55","0.05","104.5"
"OL-3040","TRN-10224","P102","2","80","0.05","152"
"OL-3042","TRN-10225"," C304 ","2","58","0","116"
" OL-3043 "," TRN-10226 ","P202","3","65","0.05","185.25"
"OL-3044"," TRN-10226 ","P103","2","95","0.05","180.5"
"OL-3044","TRN-10226","P103","2","95","0.05","180.5"
"OL-3045","TRN-10227","P203","1","68","0","68"
"","TRN-10228","#N/A","1","80","0","80"
"OL-3048","TRN-10229","P202","3","65","0","195"
"OL-3048","TRN-10229","P202","3","65","0","195"
"OL-3050","TRN-10230"," P103 ","3","95","0","285"
"","TRN-10230"," P103 ","1","","0","95"
"OL-3051","TRN-10230","P103","1","95","0","95"
"OL-3052","TRN-10230","P202","2","65","0","130"
"OL-3054"," TRN-10231 ","P203","3","68","0.15","173.4"
"OL-3055","TRN-10231","P201","3","70","0.15","178.5"
" OL-3056 ","TRN-10232"," C302 ","","50","0","100"
"OL-3057","TRN-10232","C302","1","50","0","50"
"OL-3058","TRN-10233","P101","1","85","0.1","76.5"
"OL-3059","TRN-10233","","","95","0.1",""
"OL-3060","TRN-10234","","2","65","0.1","117"
"OL-3061","TRN-10234","P103","3","95","0.1","256.5"
"OL-3062","TRN-10235"," P203 ","2","68","0.15","115.6"
"OL-3063","TRN-10236","P201","2","70","0.05","133"
"OL-3064","TRN-10236"," C302 ","3","50","0.05","142.5"
"OL-3065","TRN-10237"," C302 ","3","50","",""
"OL-3066","","P101","1","85","0","85"
"OL-3067","TRN-10237","C304","2","58","0","116"
" OL-3068 ","TRN-10237","P201","2","70","0","140"
"OL-3069"," TRN-10238 ","C304","2","58","0.15","98.6"
"OL-3070","","","2","55","0.15","93.5"
"OL-3071"," TRN-10238 ","C302","2","50","0.15","85"
"OL-3072","TRN-10239","C304","","58","0","174"
"OL-3073","TRN-10239","C304","2","58","0","116"
"OL-3073","TRN-10239","C304","2","58","0","116"
"OL-3075","TRN-10240","C301","3","55","0.15",""
"OL-3076","TRN-10240","P201","3","70","0.15","178.5"
"","TRN-10240","P101","3","85","0.15","216.75"
"OL-3078","","#N/A","2","95","0.15","161.5"
"OL-3079","TRN-10241","C301","3","55","","140.25"
"OL-3080","TRN-10241","","2","60","0.15","102"
"OL-3081","TRN-10241","P101","1","85","0.15","72.25"
"OL-3082","TRN-10242","P201","2","70","0","140"
"OL-3082","TRN-10242","P201","2","70","0","140"
" OL-3084 ","TRN-10242","P201","3","70","0","210"
"","","P101","3","85","0",""
"OL-3086","","","3","65","0.15","165.75"
"OL-3087","TRN-10243","C301","","55","","93.5"
" OL-3088 ","","P201","3","70","0.15","178.5"
"","TRN-10244","P102","1","80","0","80"
"OL-3090","TRN-10245","P202","2","","0.1","117"
"OL-3090","TRN-10245","P202","2","65","0.1","117"
"#N/A","TRN-10246","C301","3","55","0.1","148.5"
"OL-3093","TRN-10247","C302","","50","0","150"
"OL-3094","TRN-10247","P102","2","80","0","160"
"OL-3095","TRN-10247","C302","2","50","0","100"
"OL-3096","TRN-10247","P101","1","85","0",""
"OL-3097","TRN-10248"," C304 ","2","58","0.05","110.2"
" OL-3098 ","","P202","1","65","0.05","61.75"
"OL-3099","TRN-10248","P102","","80","0.05","152"
"OL-3099","TRN-10248","P102","2","80","0.05","152"
"OL-3100","TRN-10249","P103","1","95","0","95"
" OL-3102 ","TRN-10249","","3","95","","285"
" OL-3103 ","TRN-10249","P203","","68","0","204"
"OL-3104","TRN-10250","P202","2","65","0","130"
" OL-3105 ","TRN-10250","C301","","55","0","110"
" OL-3106 ","TRN-10251","P201","3","70","0.1","189"
"OL-3107","TRN-10251","P203","1","68","0.1",""
" OL-3108 ","TRN-10251","P202","3","65","0.1","175.5"
"OL-3108","TRN-10251","P202","3","65","0.1","175.5"
"OL-3110","TRN-10252","C303","","60","0","120"
"OL-3111","TRN-10252","P101","","85","0","255"
"OL-3111","TRN-10252","P101","3","85","0","255"
" OL-3113 "," TRN-10254 ","C303","1","60","0.1",""
"OL-3114","TRN-10255","C304","","58","0","174"
"","TRN-10255","P101","2","85","0","170"
"OL-3115","TRN-10255","P101","2","85","0","170"
"OL-3117","TRN-10256"," P103 ","2","95","0","190"
"OL-3118","TRN-10256","C302","1","50","0",""
"OL-3119","","P102","3","80","0","240"
" OL-3120 ","TRN-10256","P201","2","70","0","140"
"OL-3121","TRN-10257","C303","2","60","0.1",""
"OL-3122","TRN-10258","P101","1","","0.1","76.5"
"OL-3122","TRN-10258","P101","1","85","0.1","76.5"
"OL-3124","TRN-10258","C304","3","58","0.1","156.6"
" OL-3125 "," TRN-10259 ","C302","1","50","0.05","47.5"
"OL-3126","TRN-10259","#N/A","2","50","0.05","95"
"OL-3127","TRN-10260","P101","1","85","0","85"
"#N/A","TRN-10260","C302","","50","0","50"
"OL-3129"," TRN-10261 "," P202 ","3","65","0",""
"OL-3130","TRN-10261","","3","55","","165"
"OL-3131","TRN-10261"," P101 ","3","85","0","255"
"OL-3131","TRN-10261","P101","3","85","0","255"
""," TRN-10262 ","P201","3","","","189"
"OL-3134","TRN-10262","P201","2","70","0.1",""
"OL-3135","TRN-10262"," P103 ","3","95","",""
"OL-3136","TRN-10262","P203","","68","0.1","61.2"
"OL-3136","TRN-10262","P203","1","68","0.1","61.2"
"","","P203","1","","0","68"
"OL-3139","TRN-10264","P102","2","80","0.15","136"
"OL-3139","TRN-10264","P102","2","80","0.15","136"
"OL-3141","TRN-10264","P201","2","","0.15","119"
"","TRN-10265"," P102 ","3","","0",""
"OL-3143","TRN-10265","P103","","95","","285"
"OL-3144","","C303","1","60","0","60"
"OL-3144","TRN-10265","C303","1","60","0","60"
"OL-3146","TRN-10266","#N/A","","70","0.05","199.5"
"OL-3147","TRN-10266","C303","2","60","0.05","114"
"OL-3148","TRN-10267","P203","","68","0","68"
"OL-3149","TRN-10268","P202","1","65","0","65"
"OL-3150","TRN-10269","P203","3","68","0",""
" OL-3151 ","#N/A","P103","1","95","","95"
" OL-3152 ","TRN-10270","P202","2","65","0.1",""
"OL-3153","TRN-10270","C301","2","55","0.1","99"
"OL-3154","TRN-10271","C303","2","","0.1","108"
"OL-3155"," TRN-10271 ","P202","3","65","0.1","175.5"
"","TRN-10272","P102","1","80","","80"
"","TRN-10272","C303","1","60","0","60"
"OL-3158","TRN-10272","#N/A","","85","0","170"
" OL-3159 ","TRN-10273","P202","1","65","0.1","58.5"
"OL-3160","TRN-10273","","1","58","","52.2"
"OL-3161","","P202","1","65","0.1","58.5"
"OL-3162","TRN-10274","P203","2","68","0","136"
"OL-3163","TRN-10274","P101","3","85","","255"
"OL-3163","TRN-10274","P101","3","85","0","255"
"OL-3164","TRN-10274","P201","1","70","0","70"
"OL-3166"," TRN-10275 ","P101","1","85","0.1","76.5"
" OL-3167 ","TRN-10275","P102","1","80","","72"
"","TRN-10275","P103","3","95","0.1","256.5"
"OL-3168","TRN-10275","P103","3","95","0.1","256.5"
"OL-3169","TRN-10275","P203","2","68","0.1","122.4"
"#N/A","TRN-10276","P201","3","70","0.05","199.5"
"OL-3172"," TRN-10276 ","P202","3","","0.05","185.25"
"OL-3173","TRN-10277"," P201 ","2","70","0.05","133"
"OL-3174","","C304","2","58","0.15","98.6"
"OL-3175","TRN-10279","C302","3","50","0","150"
"OL-3175","TRN-10279","C302","3","50","0","150"
" OL-3177 ","TRN-10279","P101","2","85","","170"
"OL-3178","TRN-10279","","","70","0","210"
"OL-3179","TRN-10280","P202","1","65","0","65"
"OL-3180","TRN-10280"," C303 ","2","60","0","120"
" OL-3181 ","TRN-10281","P201","","70","0","140"
"OL-3182","TRN-10281"," C303 ","3","","0",""
"OL-3183"," TRN-10281 ","C301","1","55","0","55"
"OL-3184"," TRN-10281 ","C304","3","58","0","174"
"OL-3185"," TRN-10282 "," P101 ","1","85","0",""
"OL-3186"," TRN-10282 ","P103","2","95","0","190"
"OL-3187","TRN-10282","","3","65","0","195"
"OL-3188","TRN-10283"," P102 ","2","80","0","160"
"OL-3189"," TRN-10283 ","P203","1","68","","68"
"OL-3190","TRN-10284"," P203 ","3","68","","204"
"OL-3191","TRN-10285","C301","3","55","0","165"
" OL-3192 "," TRN-10285 ","P203","3","68","0","204"
"#N/A","TRN-10285"," P202 ","2","65","0","130"
"OL-3194","TRN-10285","P103","3","","","285"
"OL-3195","TRN-10286","C303","1","60","0","60"
"OL-3196","TRN-10286","P102","1","","0","80"
"OL-3197","","P201","2","70","","140"
"OL-3197","TRN-10287","P201","2","70","0","140"
"OL-3199","TRN-10288","P203","3","68","0","204"
"","TRN-10288","C304","2","58","0","116"
"OL-3201","TRN-10288"," C301 ","2","55","0","110"
"#N/A","TRN-10289","","","85","0.05","161.5"
"OL-3203","TRN-10289","","3","95","0.05","270.75"
"OL-3204"," TRN-10289 ","","3","95","","270.75"
"OL-3205","TRN-10290","P203","1","68","0","68"
"OL-3206","TRN-10290","C304","3","58","0","174"
"OL-3207","#N/A","P102","3","80","0","240"
"OL-3208","TRN-10291"," P101 ","1","","","85"
"OL-3208","TRN-10291","P101","1","85","0","85"
"OL-3210","TRN-10291","","3","68","0","204"
"OL-3211","TRN-10292","C304","3","58","0","174"
"OL-3211","TRN-10292","C304","3","58","0","174"
"OL-3213","TRN-10293","C302","2","50","0.1","90"
"OL-3214"," TRN-10293 ","P201","1","70","0.1","63"
"OL-3215","TRN-10293","#N/A","3","","0.1","162"
"OL-3216"," TRN-10293 ","P103","3","95","0.1","256.5"
"","TRN-10294","P201","","70","0","70"
"OL-3218","TRN-10295","P102","3","80","0.15","204"
"OL-3218","TRN-10295","P102","3","80","0.15","204"
"OL-3219","TRN-10295","P102","2","80","0.15","136"
"OL-3221","TRN-10297"," P201 ","2","70","0","140"
"OL-3222","TRN-10298"," C301 ","3","55","","165"
" OL-3223 ","TRN-10298","C304","3","58","0","174"
"OL-3224","TRN-10298","P101","3","85","0",""
"OL-3225","TRN-10298"," P203 ","1","68","0","68"
"OL-3226","TRN-10299","C301","2","55","0.05","104.5"
" OL-3227 ","TRN-10299","P102","2","80","0.05","152"
"#N/A","TRN-10300","","","85","0","255"
"OL-3228","TRN-10300","P101","3","85","0","255"
"OL-3230","","P203","3","68","0.1","183.6"
"OL-3231","TRN-10301"," C304 ","3","58","0.1","156.6"
"OL-3232"," TRN-10301 ","P102","3","80","0.1","216"
"OL-3233","TRN-10302","C301","1","","0.15","46.75"
"OL-3234"," TRN-10302 ","P201","","70","0.15","119"
"OL-3235","TRN-10302","P203","3","","0.15","173.4"
"OL-3236","TRN-10303"," C302 ","3","50","0",""
"OL-3236","TRN-10303","C302","3","50","0","150"
"OL-3238","TRN-10304","C302","2","50","","85"
"","TRN-10304","P101","1","85","0.15","72.25"
"OL-3239","TRN-10304","P101","1","85","0.15","72.25"
"OL-3240","TRN-10305","C303","1","60","0.1","54"
"OL-3242","TRN-10305","P101","","85","0.1","153"
"OL-3242","TRN-10305","P101","2","85","0.1","153"
"OL-3244","TRN-10306","P203","1","68","0","68"
"OL-3244","TRN-10306","P203","1","68","0","68"
"OL-3245","TRN-10306","P103","1","95","0","95"
"OL-3247",""," C301 ","1","55","0.1","49.5"
"OL-3248","TRN-10307","C302","1","50","0.1",""
"#N/A"," TRN-10308 ","P102","","80","0","160"
"","TRN-10308","C302","","50","0","150"
"","","P202","","65","0","130"
"OL-3252","TRN-10308","","2","80","0","160"
"","TRN-10309","","2","50","0","100"
"","TRN-10310","C303","3","60","0","180"
"OL-3255"," TRN-10311 ","P103","","95","0","95"
"OL-3256","TRN-10312","","3","68","0.05",""
" OL-3257 ","TRN-10313","P102","1","80","","80"
"OL-3258","TRN-10313","C303","3","","0","180"
"OL-3259","TRN-10313","P203","3","68","0","204"
"","TRN-10313","P102","1","80","0","80"
"OL-3261","TRN-10314","C304","2","58","0","116"
"OL-3261","TRN-10314","C304","2","58","0","116"
" OL-3263 "," TRN-10315 ","P103","3","95","0","285"
"OL-3263","TRN-10315","P103","3","95","0","285"
"#N/A","TRN-10315","#N/A","1","80","0","80"
"OL-3266","TRN-10315","C304","3","58","0","174"
"OL-3267","TRN-10316","C303","","60","0","180"
" OL-3268 "," TRN-10316 ","C303","2","60","0","120"
"OL-3269","TRN-10316","C301","1","55","0","55"
"OL-3270","TRN-10317","C302","3","50","0","150"
"OL-3271","","C303","2","60","0",""
"OL-3271","TRN-10317","C303","2","60","0","120"
" OL-3273 ","TRN-10318"," P102 ","2","80","0","160"
"","#N/A","P203","1","68","0","68"
"OL-3275","TRN-10318","C301","","55","0","110"
"OL-3276","TRN-10319","","2","58","","104.4"
"OL-3277","TRN-10319","P102","3","80","","216"
"#N/A","TRN-10319","P102","1","80","0.1","72"
"OL-3279","TRN-10319"," P102 ","1","80","0.1","72"
"OL-3279","TRN-10319","P102","1","80","0.1","72"
"OL-3281","TRN-10321","P201","1","70","0.15","59.5"
"OL-3282","TRN-10321","P101","","85","0.15","72.25"
"OL-3283","TRN-10321"," P203 ","2","68","0.15","115.6"
"OL-3284","TRN-10322","C304","1","","0","58"
"OL-3285"," TRN-10323 ","C301","1","55","0.15","46.75"
"OL-3286","TRN-10324","C304","3","58","0.1","156.6"
"#N/A","TRN-10324","P101","3","85","0.1","229.5"
"OL-3288","TRN-10324","C304","3","58","0.1","156.6"
"","TRN-10324","C302","2","50","0.1","90"
"OL-3290","TRN-10325","","2","58","0","116"
"OL-3291"," TRN-10325 ","P102","3","80","0","240"
"OL-3292","TRN-10325","P203","2","","","136"
"OL-3293","TRN-10325","C304","1","58","","58"
"OL-3294","TRN-10326","","1","60","0.1","54"
"OL-3295","TRN-10326","P203","1","","","61.2"
"OL-3296","","#N/A","2","68","0.1","122.4"
"OL-3296","TRN-10326","P203","2","68","0.1","122.4"
"OL-3298","TRN-10327","P101","1","85","0","85"
"OL-3299","TRN-10327","P203","3","68","0",""
"OL-3299","TRN-10327","P203","3","68","0","204"
" OL-3301 ","TRN-10328","P101","","85","0.1","76.5"
"OL-3301","TRN-10328","P101","1","85","0.1","76.5"
"OL-3303","TRN-10329","P202","2","65","0","130"
"OL-3304","TRN-10329","P202","1","65","","65"
"OL-3305","TRN-10329","P103","1","95","0","95"
"OL-3306","TRN-10329","P101","3","85","0","255"
"OL-3307","TRN-10330","C301","3","55","0","165"
" OL-3308 ","#N/A","P201","1","70","0","70"
"OL-3309"," TRN-10330 ","C302","3","50","0","150"
" OL-3310 ","TRN-10331","P203","3","68","0","204"
"OL-3311","TRN-10331","P202","3","65","0","195"
" OL-3312 ","TRN-10331"," C304 ","2","58","0","116"
"OL-3313","TRN-10332"," P203 ","3","68","0.15","173.4"
"OL-3314","TRN-10332","","3","68","0.15",""
"OL-3315","TRN-10332","P203","3","68","0.15",""
"OL-3316","#N/A","P102","1","80","0.15",""
"","TRN-10333","#N/A","1","70","0","70"
"OL-3318","TRN-10334","P202","2","65","0","130"
"OL-3319"," TRN-10334 ","P202","3","65","0","195"
"OL-3320","TRN-10335","","","55","0.1","148.5"
"OL-3321","TRN-10335","C304","3","","0.1","156.6"
"OL-3322","TRN-10335","P202","1","65","","58.5"
"OL-3323","TRN-10336","P103","3","95","0.1",""
"OL-3324","TRN-10336","","1","50","0.1","45"
"OL-3325","TRN-10336","P101","1","85","0.1","76.5"
"OL-3326","TRN-10336"," P201 ","1","","0.1","63"
"OL-3327"," TRN-10337 ","P103","2","95","0","190"
"OL-3327","TRN-10337","P103","2","95","0","190"
"OL-3329","TRN-10339"," C304 ","2","58","0.1","104.4"
"OL-3329","TRN-10339","C304","2","58","0.1","104.4"
"OL-3331",""," P202 ","2","65","0.1","117"
"OL-3332","TRN-10340","P102","","80","0","160"
"OL-3333","TRN-10340","P202","3","65","","195"
" OL-3334 ","TRN-10340","","2","55","0","110"
"OL-3335",""," C301 ","3","55","","165"
"OL-3336","TRN-10341","P202","3","65","0","195"
"OL-3337","","P102","1","80","0","80"
"OL-3338","TRN-10341"," P101 ","","","0",""
"OL-3339","TRN-10342","C301","3","55","0","165"
"OL-3340","TRN-10342","C303","3","60","0","180"
"OL-3341"," TRN-10342 ","P101","3","85","0","255"
"OL-3342","TRN-10343","P201","1","70","0","70"
"OL-3342","TRN-10343","P201","1","70","0","70"
"OL-3344","","C304","3","58","0","174"
"OL-3345","TRN-10344"," C304 ","1","58","0",""
"OL-3345","TRN-10344","C304","1","58","0","58"
" OL-3347 ","TRN-10346","","3","55","0","165"
"OL-3348"," TRN-10347 "," C303 ","","60","0","60"
"OL-3349","TRN-10347","P202","3","65","0","195"
"OL-3349","TRN-10347","P202","3","65","0","195"
"OL-3351"," TRN-10348 ","C302","","50","0","50"
"OL-3352","","C301","3","55","","165"
"OL-3353","TRN-10349"," C304 ","2","58","0",""
"OL-3354","TRN-10349","C302","2","50","0","100"
""," TRN-10350 ","C303","3","60","0","180"
"OL-3356","TRN-10351","C303","2","60","","102"
"OL-3357","TRN-10351","","1","95","0.15","80.75"
"OL-3358","","P102","2","80","0.15","136"
"OL-3358","TRN-10351","P102","2","80","0.15","136"
"OL-3360","#N/A","P203","1","68","0","68"
"OL-3361","TRN-10354","C301","2","55","0.05","104.5"
"OL-3362","TRN-10354","P203","1","68","0.05","64.6"
" OL-3363 ","TRN-10354","P202","2","","0.05","123.5"
"OL-3363","TRN-10354","P202","2","65","0.05","123.5"
" OL-3365 "," TRN-10355 ","P101","2","85","0","170"
" OL-3366 ","TRN-10355","P203","3","68","0","204"
" OL-3367 ",""," C303 ","2","60","0","120"
"OL-3368"," TRN-10356 ","","3","68","","204"
"","TRN-10356","P203","1","","0","68"
" OL-3370 ","TRN-10356","P202","3","","0","195"
"OL-3370","TRN-10356","P202","3","65","0","195"
"#N/A","TRN-10357","C302","1","50","0","50"
"OL-3373","TRN-10357","C301","2","55","","110"
"OL-3374"," TRN-10358 ","P201","3","70","0.1","189"
